FIPS,Class,Geographic Name,Geographic Subtype,Total Vote,Democratic,Republican,Independent,Libertarian,Green,Constitution,Independent American,Reform,Peace and Justice,Natural Law,Write-ins,State1,State2,State3,State4,State5,State6,State7
fips,class,name,type,totalvote,vote1,vote2,vote3,vote4,vote5,vote6,vote7,vote8,vote9,vote10,vote11,vote12,vote13,vote14,vote15,vote16,vote17,vote18
23001,1,Androscoggin,County,58214,5354,22073,29332,0,0,0,0,0,0,0,0,1455,0,0,0,0,0,0
23003,1,Aroostook,County,35035,2492,14996,16727,0,0,0,0,0,0,0,0,820,0,0,0,0,0,0
23005,1,Cumberland,County,191102,26249,47372,113847,0,0,0,0,0,0,0,0,3634,0,0,0,0,0,0
23007,1,Franklin,County,17640,1371,6731,9067,0,0,0,0,0,0,0,0,471,0,0,0,0,0,0
23009,1,Hancock,County,35916,3753,11585,19666,0,0,0,0,0,0,0,0,912,0,0,0,0,0,0
23011,1,Kennebec,County,71721,6124,27170,36394,0,0,0,0,0,0,0,0,2033,0,0,0,0,0,0
23013,1,Knox,County,25680,2695,7873,14526,0,0,0,0,0,0,0,0,586,0,0,0,0,0,0
23015,1,Lincoln,County,23185,2275,7613,12739,0,0,0,0,0,0,0,0,558,0,0,0,0,0,0
23017,1,Oxford,County,34160,2595,13779,16837,0,0,0,0,0,0,0,0,949,0,0,0,0,0,0
23019,1,Penobscot,County,86002,8659,35774,39123,0,0,0,0,0,0,0,0,2446,0,0,0,0,0,0
23021,1,Piscataquis,County,10104,595,4943,4291,0,0,0,0,0,0,0,0,275,0,0,0,0,0,0
23023,1,Sagadahoc,County,24307,2167,7373,14328,0,0,0,0,0,0,0,0,439,0,0,0,0,0,0
23025,1,Somerset,County,27490,1735,12713,11984,0,0,0,0,0,0,0,0,1058,0,0,0,0,0,0
23027,1,Waldo,County,24848,2509,8821,12440,0,0,0,0,0,0,0,0,1078,0,0,0,0,0,0
23029,1,Washington,County,17775,1400,8522,7398,0,0,0,0,0,0,0,0,455,0,0,0,0,0,0
23031,1,York,County,131169,16507,46204,65552,0,0,0,0,0,0,0,0,2906,0,0,0,0,0,0
23099,1,Overseas,Overseas,6434,2411,796,3080,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0
24001,1,Allegany,County,31411,7396,21811,0,2100,0,0,0,0,0,0,86,17,1,0,0,0,0,0
24003,1,Anne Arundel,County,310387,137645,164698,0,7273,0,0,0,0,0,0,621,143,6,0,0,1,0,0
24005,1,Baltimore,County,411123,212585,188177,0,9366,0,0,0,0,0,0,838,144,11,1,0,1,0,0
24009,1,Calvert,County,53755,18359,33580,0,1691,0,0,0,0,0,0,95,24,2,0,1,3,0,0
24011,1,Caroline,County,16129,3790,11536,0,750,0,0,0,0,0,0,41,11,1,0,0,0,0,0
24013,1,Carroll,County,101991,26180,72049,0,3359,0,0,0,0,0,0,325,78,0,0,0,0,0,0
24015,1,Cecil,County,51872,13392,35557,0,2803,0,0,0,0,0,0,111,9,0,0,0,0,0,0
24017,1,Charles,County,91790,57893,31941,0,1795,0,0,0,0,0,0,129,29,3,0,0,0,0,0
24019,1,Dorchester,County,16639,5837,10113,0,634,0,0,0,0,0,0,51,4,0,0,0,0,0,0
24021,1,Frederick,County,154769,66280,83767,0,4293,0,0,0,0,0,0,348,79,0,0,0,2,0,0
24023,1,Garrett,County,15502,2423,11966,0,1049,0,0,0,0,0,0,46,16,0,1,0,1,0,0
24025,1,Harford,County,149179,48108,95455,0,5160,0,0,0,0,0,0,427,26,3,0,0,0,0,0
24027,1,Howard,County,181792,103163,75247,0,3003,0,0,0,0,0,0,333,37,7,0,0,2,0,0
24029,1,Kent,County,11055,4340,6375,0,314,0,0,0,0,0,0,19,7,0,0,0,0,0,0
24031,1,Montgomery,County,516847,340280,169303,0,6456,0,0,0,0,0,0,700,97,10,0,0,1,0,0
24033,1,Prince George's,County,402683,333021,64550,0,4468,0,0,0,0,0,0,590,38,13,0,1,2,0,0
24035,1,Queen Anne's,County,32196,8204,22842,0,1056,0,0,0,0,0,0,80,10,3,0,1,0,0,0
24037,1,St. Mary's,County,58457,18426,37471,0,2406,0,0,0,0,0,0,122,30,2,0,0,0,0,0
24039,1,Somerset,County,9952,3368,5953,0,553,0,0,0,0,0,0,76,1,1,0,0,0,0,0
24041,1,Talbot,County,22779,8778,13393,0,569,0,0,0,0,0,0,32,5,2,0,0,0,0,0
24043,1,Washington,County,71993,21488,46870,0,3456,0,0,0,0,0,0,149,28,1,0,0,1,0,0
24045,1,Wicomico,County,46480,17163,27244,0,1940,0,0,0,0,0,0,123,9,1,0,0,0,0,0
24047,1,Worcester,County,32560,8864,22358,0,1245,0,0,0,0,0,0,90,2,1,0,0,0,0,0
24510,1,Baltimore,City,230037,183929,42088,0,3657,0,0,0,0,0,0,323,35,2,0,0,3,0,0
25001,1,Barnstable,County,147287,81395,65709,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0
25003,1,Berkshire,County,66852,46803,19984,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0
25005,1,Bristol,County,271333,134451,136530,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0
25007,1,Dukes,County,12062,8792,3260,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
25009,1,Essex,County,394778,228303,165907,0,0,0,0,0,0,0,0,568,0,0,0,0,0,0,0
25011,1,Franklin,County,41715,27921,13737,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0
25013,1,Hampden,County,204422,110375,93677,0,0,0,0,0,0,0,0,370,0,0,0,0,0,0,0
25015,1,Hampshire,County,83851,58099,25644,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0
25017,1,Middlesex,County,800434,532646,266265,0,0,0,0,0,0,0,0,1523,0,0,0,0,0,0,0
25019,1,Nantucket,County,7000,4513,2479,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
25021,1,Norfolk,County,380366,225378,154068,0,0,0,0,0,0,0,0,920,0,0,0,0,0,0,0
25023,1,Plymouth,County,296446,147813,148292,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0
25025,1,Suffolk,County,291451,219769,70676,0,0,0,0,0,0,0,0,1006,0,0,0,0,0,0,0
25027,1,Worcester,County,415332,215410,199212,0,0,0,0,0,0,0,0,710,0,0,0,0,0,0,0
26001,1,Alcona,County,7367,2133,5048,0,75,26,58,0,0,0,27,0,0,0,0,0,0,0,0
26003,1,Alger,County,5158,2047,3002,0,44,24,27,0,0,0,14,0,0,0,0,0,0,0,0
26005,1,Allegan,County,71370,25193,44205,0,835,307,600,0,0,0,230,0,0,0,0,0,0,0,0
26007,1,Alpena,County,16877,5827,10567,0,190,74,151,0,0,0,68,0,0,0,0,0,0,0,0
26009,1,Antrim,County,16732,6178,10136,0,173,93,99,0,0,0,53,0,0,0,0,0,0,0,0
26011,1,Arenac,County,8938,2786,5911,0,70,29,101,0,0,0,41,0,0,0,0,0,0,0,0
26013,1,Baraga,County,4246,1468,2698,0,36,14,19,0,0,0,11,0,0,0,0,0,0,0,0
26015,1,Barry,County,38132,12311,24678,0,489,167,327,0,0,0,160,0,0,0,0,0,0,0,0
26017,1,Bay,County,60151,26313,32145,0,629,283,577,0,0,0,204,0,0,0,0,0,0,0,0
26019,1,Benzie,County,12739,5659,6742,0,129,73,90,0,0,0,46,0,0,0,0,0,0,0,0
26021,1,Berrien,County,83160,35983,44819,0,927,497,616,0,0,0,318,0,0,0,0,0,0,0,0
26023,1,Branch,County,20792,5923,14181,0,226,130,229,0,0,0,103,0,0,0,0,0,0,0,0
26025,1,Calhoun,County,67202,28321,36586,0,873,426,718,0,0,0,278,0,0,0,0,0,0,0,0
26027,1,Cass,County,27415,8584,18127,0,272,121,205,0,0,0,106,0,0,0,0,0,0,0,0
26029,1,Charlevoix,County,17384,6979,9930,0,203,115,103,0,0,0,54,0,0,0,0,0,0,0,0
26031,1,Cheboygan,County,16164,5445,10259,0,182,83,144,0,0,0,51,0,0,0,0,0,0,0,0
26033,1,Chippewa,County,18013,6689,10751,0,226,101,165,0,0,0,81,0,0,0,0,0,0,0,0
26035,1,Clare,County,16993,5285,11146,0,211,74,188,0,0,0,89,0,0,0,0,0,0,0,0
26037,1,Clinton,County,49545,22600,25903,0,450,213,259,0,0,0,120,0,0,0,0,0,0,0,0
26039,1,Crawford,County,8331,2696,5360,0,112,37,81,0,0,0,45,0,0,0,0,0,0,0,0
26041,1,Delta,County,21478,7316,13601,0,226,90,182,0,0,0,63,0,0,0,0,0,0,0,0
26043,1,Dickinson,County,15102,4662,10076,0,155,56,110,0,0,0,43,0,0,0,0,0,0,0,0
26045,1,Eaton,County,64629,31453,31627,0,646,279,441,0,0,0,183,0,0,0,0,0,0,0,0
26047,1,Emmet,County,22668,9778,12301,0,231,119,167,0,0,0,72,0,0,0,0,0,0,0,0
26049,1,Genesee,County,219459,114995,97999,0,2116,1584,1938,0,0,0,827,0,0,0,0,0,0,0,0
26051,1,Gladwin,County,15193,4537,10239,0,150,65,145,0,0,0,57,0,0,0,0,0,0,0,0
26053,1,Gogebic,County,8050,3250,4536,0,74,54,95,0,0,0,41,0,0,0,0,0,0,0,0
26055,1,Grand Traverse,County,62022,29487,30865,0,764,389,337,0,0,0,180,0,0,0,0,0,0,0,0
26057,1,Gratiot,County,19510,6648,12281,0,235,96,171,0,0,0,79,0,0,0,0,0,0,0,0
26059,1,Hillsdale,County,24405,5924,17792,0,238,136,215,0,0,0,100,0,0,0,0,0,0,0,0
26061,1,Houghton,County,19126,7650,10993,0,209,125,97,0,0,0,52,0,0,0,0,0,0,0,0
26063,1,Huron,County,18550,5541,12509,0,172,65,184,0,0,0,79,0,0,0,0,0,0,0,0
26065,1,Ingham,County,146816,94679,48083,0,1394,1407,845,0,0,0,408,0,0,0,0,0,0,0,0
26067,1,Ionia,County,33553,11253,21241,0,435,176,312,0,0,0,136,0,0,0,0,0,0,0,0
26069,1,Iosco,County,15423,5402,9546,0,157,77,180,0,0,0,61,0,0,0,0,0,0,0,0
26071,1,Iron,County,6904,2404,4328,0,65,28,44,0,0,0,35,0,0,0,0,0,0,0,0
26073,1,Isabella,County,30256,13728,15569,0,365,199,275,0,0,0,120,0,0,0,0,0,0,0,0
26075,1,Jackson,County,82405,32200,47562,0,1024,524,735,0,0,0,360,0,0,0,0,0,0,0,0
26077,1,Kalamazoo,County,143934,81996,57478,0,1725,1167,1052,0,0,0,515,0,0,1,0,0,0,0,0
26079,1,Kalkaska,County,11315,3150,7757,0,148,72,131,0,0,0,57,0,0,0,0,0,0,0,0
26081,1,Kent,County,368158,187509,170388,0,4353,2485,2322,0,0,0,1101,0,0,0,0,0,0,0,0
26083,1,Keweenaw,County,1585,665,882,0,14,10,12,0,0,0,2,0,0,0,0,0,0,0,0
26085,1,Lake,County,6767,2250,4257,0,93,39,86,0,0,0,42,0,0,0,0,0,0,0,0
26087,1,Lapeer,County,54655,16651,36578,0,540,239,454,0,0,0,193,0,0,0,0,0,0,0,0
26089,1,Leelanau,County,17555,9164,8102,0,119,87,54,0,0,0,29,0,0,0,0,0,0,0,0
26091,1,Lenawee,County,53784,19772,32385,0,630,294,489,0,0,0,214,0,0,0,0,0,0,0,0
26093,1,Livingston,County,131252,50533,78193,0,1129,533,549,0,0,0,315,0,0,0,0,0,0,0,0
26095,1,Luce,County,2946,771,2096,0,34,14,24,0,0,0,7,0,0,0,0,0,0,0,0
26097,1,Mackinac,County,7104,2613,4326,0,63,25,58,0,0,0,19,0,0,0,0,0,0,0,0
26099,1,Macomb,County,498724,217665,265883,0,4740,4846,3924,0,0,0,1666,0,0,0,0,0,0,0,0
26101,1,Manistee,County,15125,6177,8491,0,177,73,149,0,0,0,58,0,0,0,0,0,0,0,0
26103,1,Marquette,County,38389,20548,16915,0,379,245,189,0,0,0,113,0,0,0,0,0,0,0,0
26105,1,Mason,County,17857,6739,10613,0,193,100,150,0,0,0,62,0,0,0,0,0,0,0,0
26107,1,Mecosta,County,22159,7462,13950,0,281,125,252,0,0,0,89,0,0,0,0,0,0,0,0
26109,1,Menominee,County,12703,4041,8332,0,100,58,129,0,0,0,43,0,0,0,0,0,0,0,0
26111,1,Midland,County,49601,20666,27605,0,538,271,367,0,0,0,154,0,0,0,0,0,0,0,0
26113,1,Missaukee,County,9018,1934,6828,0,114,26,78,0,0,0,38,0,0,0,0,0,0,0,0
26115,1,Monroe,County,88962,32420,54082,0,931,464,755,0,0,0,310,0,0,0,0,0,0,0,0
26117,1,Montcalm,County,34328,10270,22944,0,430,163,365,0,0,0,156,0,0,0,0,0,0,0,0
26119,1,Montmorency,County,6271,1654,4455,0,59,19,62,0,0,0,22,0,0,0,0,0,0,0,0
26121,1,Muskegon,County,93438,45182,45231,0,1203,541,870,0,0,0,411,0,0,0,0,0,0,0,0
26123,1,Newaygo,County,28837,8066,19932,0,332,125,266,0,0,0,116,0,0,0,0,0,0,0,0
26125,1,Oakland,County,763454,418749,325903,0,5971,7687,3429,0,0,0,1715,0,0,0,0,0,0,0,0
26127,1,Oceana,County,14653,5066,9168,0,155,57,138,0,0,0,68,0,0,0,1,0,0,0,0
26129,1,Ogemaw,County,12311,3684,8312,0,91,61,117,0,0,0,46,0,0,0,0,0,0,0,0
26131,1,Ontonagon,County,3774,1279,2387,0,41,12,33,0,0,0,22,0,0,0,0,0,0,0,0
26133,1,Osceola,County,13008,3281,9291,0,176,69,130,0,0,0,61,0,0,0,0,0,0,0,0
26135,1,Oscoda,County,5072,1388,3500,0,61,32,61,0,0,0,30,0,0,0,0,0,0,0,0
26137,1,Otsego,County,15739,4978,10323,0,164,72,140,0,0,0,62,0,0,0,0,0,0,0,0
26139,1,Ottawa,County,177092,67389,105708,0,1854,795,918,0,0,0,428,0,0,0,0,0,0,0,0
26141,1,Presque Isle,County,8606,2992,5391,0,85,36,74,0,0,0,28,0,0,0,0,0,0,0,0
26143,1,Roscommon,County,15841,5254,10115,0,159,73,168,0,0,0,72,0,0,0,0,0,0,0,0
26145,1,Saginaw,County,101936,49668,49659,0,904,562,812,0,0,0,331,0,0,0,0,0,0,0,0
26147,1,St. Clair,County,94432,31519,59992,0,1042,499,972,0,0,0,408,0,0,0,0,0,0,0,0
26149,1,St. Joseph,County,28762,9195,18545,0,416,179,289,0,0,0,138,0,0,0,0,0,0,0,0
26151,1,Sanilac,County,23007,6056,16306,0,230,102,224,0,0,0,89,0,0,0,0,0,0,0,0
26153,1,Schoolcraft,County,4794,1629,3032,0,44,15,59,0,0,0,15,0,0,0,0,0,0,0,0
26155,1,Shiawassee,County,40103,15476,23505,0,472,180,337,0,0,0,133,0,0,0,0,0,0,0,0
26157,1,Tuscola,County,30140,8754,20503,0,271,145,330,0,0,0,137,0,0,0,0,0,0,0,0
26159,1,Van Buren,County,40596,16798,22570,0,498,199,368,0,0,0,163,0,0,0,0,0,0,0,0
26161,1,Washtenaw,County,219069,154214,58207,0,1840,3500,854,0,0,0,453,0,1,0,0,0,0,0,0
26163,1,Wayne,County,838859,532029,267761,0,8591,19220,7685,0,0,0,3572,0,0,0,1,0,0,0,0
26165,1,Wexford,County,19214,6063,12457,0,299,106,208,0,0,0,81,0,0,0,0,0,0,0,0
27001,1,Aitkin,County,10284,4135,5857,131,151,0,0,0,0,0,0,10,0,0,0,0,0,0,0
27003,1,Anoka,County,206111,106871,91380,3464,4140,0,0,0,0,0,0,256,0,0,0,0,0,0,0
27005,1,Becker,County,19475,7539,11489,233,206,0,0,0,0,0,0,8,0,0,0,0,0,0,0
27007,1,Beltrami,County,24569,12390,11278,436,447,0,0,0,0,0,0,18,0,0,0,0,0,0,0
27009,1,Benton,County,22308,8435,13048,355,455,0,0,0,0,0,0,15,0,0,0,0,0,0,0
27011,1,Big Stone,County,2805,1225,1516,29,32,0,0,0,0,0,0,3,0,0,0,0,0,0,0
27013,1,Blue Earth,County,35699,19135,15185,618,723,0,0,0,0,0,0,38,0,0,0,0,0,0,0
27015,1,Brown,County,14381,5851,8137,196,192,0,0,0,0,0,0,5,0,0,0,0,0,0,0
27017,1,Carlton,County,20402,11056,8650,345,334,0,0,0,0,0,0,17,0,0,0,0,0,0,0
27019,1,Carver,County,68128,34470,31720,737,1160,0,0,0,0,0,0,41,0,0,0,0,0,0,0
27021,1,Cass,County,19052,7294,11259,250,238,0,0,0,0,0,0,11,0,0,0,0,0,0,0
27023,1,Chippewa,County,6233,2748,3320,80,82,0,0,0,0,0,0,3,0,0,0,0,0,0,0
27025,1,Chisago,County,34932,13673,20205,455,563,0,0,0,0,0,0,36,0,0,0,0,0,0,0
27027,1,Clay,County,32134,17750,13220,551,587,0,0,0,0,0,0,26,0,0,0,0,0,0,0
27029,1,Clearwater,County,4713,1379,3203,58,71,0,0,0,0,0,0,2,0,0,0,0,0,0,0
27031,1,Cook,County,3614,2517,1000,49,45,0,0,0,0,0,0,3,0,0,0,0,0,0,0
27033,1,Cottonwood,County,5913,2405,3328,97,82,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27035,1,Crow Wing,County,41664,16451,23953,604,630,0,0,0,0,0,0,26,0,0,0,0,0,0,0
27037,1,Dakota,County,255245,153609,93160,3621,4545,0,0,0,0,0,0,310,0,0,0,0,0,0,0
27039,1,Dodge,County,12303,4905,6992,191,206,0,0,0,0,0,0,9,0,0,0,0,0,0,0
27041,1,Douglas,County,24587,10179,13741,267,389,0,0,0,0,0,0,11,0,0,0,0,0,0,0
27043,1,Faribault,County,7670,3091,4305,139,129,0,0,0,0,0,0,6,0,0,0,0,0,0,0
27045,1,Fillmore,County,12189,5428,6417,169,167,0,0,0,0,0,0,8,0,0,0,0,0,0,0
27047,1,Freeborn,County,16343,7818,8013,273,233,0,0,0,0,0,0,6,0,0,0,0,0,0,0
27049,1,Goodhue,County,28374,13629,13947,345,446,0,0,0,0,0,0,7,0,0,0,0,0,0,0
27051,1,Grant,County,3503,1576,1791,89,46,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27053,1,Hennepin,County,705827,513644,168903,9824,12196,0,0,0,0,0,0,1260,0,0,0,0,0,0,0
27055,1,Houston,County,11188,4811,6036,163,175,0,0,0,0,0,0,3,0,0,0,0,0,0,0
27057,1,Hubbard,County,13461,5208,7886,148,210,0,0,0,0,0,0,9,0,0,0,0,0,0,0
27059,1,Isanti,County,25363,8837,15642,407,457,0,0,0,0,0,0,20,0,0,0,0,0,0,0
27061,1,Itasca,County,26447,11741,14065,268,358,0,0,0,0,0,0,15,0,0,0,0,0,0,0
27063,1,Jackson,County,5550,2076,3327,68,77,0,0,0,0,0,0,2,0,0,0,0,0,0,0
27065,1,Kanabec,County,9469,3371,5797,136,162,0,0,0,0,0,0,3,0,0,0,0,0,0,0
27067,1,Kandiyohi,County,22920,9522,12797,263,327,0,0,0,0,0,0,11,0,0,0,0,0,0,0
27069,1,Kittson,County,2461,1189,1226,28,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27071,1,Koochiching,County,6654,2940,3537,86,88,0,0,0,0,0,0,3,0,0,0,0,0,0,0
27073,1,Lac Qui Parle,County,3943,1790,2048,53,50,0,0,0,0,0,0,2,0,0,0,0,0,0,0
27075,1,Lake,County,6842,3916,2747,78,99,0,0,0,0,0,0,2,0,0,0,0,0,0,0
27077,1,Lake of the Woods,County,2293,721,1514,32,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27079,1,Le Sueur,County,17119,6994,9570,265,277,0,0,0,0,0,0,13,0,0,0,0,0,0,0
27081,1,Lincoln,County,3178,1258,1815,58,45,0,0,0,0,0,0,2,0,0,0,0,0,0,0
27083,1,Lyon,County,12819,5436,6976,210,188,0,0,0,0,0,0,9,0,0,0,0,0,0,0
27085,1,McLeod,County,20915,8209,11985,330,370,0,0,0,0,0,0,21,0,0,0,0,0,0,0
27087,1,Mahnomen,County,2140,1084,997,35,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27089,1,Marshall,County,4911,1764,3010,64,70,0,0,0,0,0,0,3,0,0,0,0,0,0,0
27091,1,Martin,County,10624,4065,6272,139,141,0,0,0,0,0,0,7,0,0,0,0,0,0,0
27093,1,Meeker,County,13515,4791,8306,179,233,0,0,0,0,0,0,6,0,0,0,0,0,0,0
27095,1,Mille Lacs,County,14864,5184,9099,273,299,0,0,0,0,0,0,9,0,0,0,0,0,0,0
27097,1,Morrison,County,19885,5793,13495,302,283,0,0,0,0,0,0,12,0,0,0,0,0,0,0
27099,1,Mower,County,18561,9386,8415,418,332,0,0,0,0,0,0,10,0,0,0,0,0,0,0
27101,1,Murray,County,4687,1760,2796,78,51,0,0,0,0,0,0,2,0,0,0,0,0,0,0
27103,1,Nicollet,County,19103,10408,8094,270,317,0,0,0,0,0,0,14,0,0,0,0,0,0,0
27105,1,Nobles,County,8027,3103,4654,139,130,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27107,1,Norman,County,3234,1574,1549,55,55,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27109,1,Olmsted,County,89148,52328,34077,1160,1520,0,0,0,0,0,0,63,0,0,0,0,0,0,0
27111,1,Otter Tail,County,36124,14125,21085,497,398,0,0,0,0,0,0,19,0,0,0,0,0,0,0
27113,1,Pennington,County,7286,3162,3879,122,117,0,0,0,0,0,0,6,0,0,0,0,0,0,0
27115,1,Pine,County,16519,6527,9431,274,274,0,0,0,0,0,0,13,0,0,0,0,0,0,0
27117,1,Pipestone,County,4755,1468,3154,67,61,0,0,0,0,0,0,5,0,0,0,0,0,0,0
27119,1,Polk,County,15098,6133,8558,171,228,0,0,0,0,0,0,8,0,0,0,0,0,0,0
27121,1,Pope,County,7131,3160,3768,91,107,0,0,0,0,0,0,5,0,0,0,0,0,0,0
27123,1,Ramsey,County,269572,198504,60719,4513,5314,0,0,0,0,0,0,522,0,0,0,0,0,0,0
27125,1,Red Lake,County,2087,886,1127,33,37,0,0,0,0,0,0,4,0,0,0,0,0,0,0
27127,1,Redwood,County,8235,3075,4937,114,104,0,0,0,0,0,0,5,0,0,0,0,0,0,0
27129,1,Renville,County,7951,3231,4488,129,96,0,0,0,0,0,0,7,0,0,0,0,0,0,0
27131,1,Rice,County,35701,19235,15362,478,595,0,0,0,0,0,0,31,0,0,0,0,0,0,0
27133,1,Rock,County,5274,1810,3283,93,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27135,1,Roseau,County,8345,2843,5262,123,115,0,0,0,0,0,0,2,0,0,0,0,0,0,0
27137,1,St. Louis,County,117278,72294,41273,1534,2045,0,0,0,0,0,0,132,0,0,0,0,0,0,0
27139,1,Scott,County,88394,44408,41018,1289,1601,0,0,0,0,0,0,78,0,0,0,0,0,0,0
27141,1,Sherburne,County,56606,21183,33341,875,1172,0,0,0,0,0,0,35,0,0,0,0,0,0,0
27143,1,Sibley,County,8406,3199,4949,111,142,0,0,0,0,0,0,5,0,0,0,0,0,0,0
27145,1,Stearns,County,84543,36587,45225,1231,1431,0,0,0,0,0,0,69,0,0,0,0,0,0,0
27147,1,Steele,County,20455,9089,10601,386,362,0,0,0,0,0,0,17,0,0,0,0,0,0,0
27149,1,Stevens,County,5054,2266,2667,56,63,0,0,0,0,0,0,2,0,0,0,0,0,0,0
27151,1,Swift,County,4971,2164,2667,74,61,0,0,0,0,0,0,5,0,0,0,0,0,0,0
27153,1,Todd,County,13459,4403,8651,219,184,0,0,0,0,0,0,2,0,0,0,0,0,0,0
27155,1,Traverse,County,1779,815,906,33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27157,1,Wabasha,County,13324,5730,7194,186,209,0,0,0,0,0,0,5,0,0,0,0,0,0,0
27159,1,Wadena,County,7898,2398,5295,94,105,0,0,0,0,0,0,6,0,0,0,0,0,0,0
27161,1,Waseca,County,10288,4206,5789,147,144,0,0,0,0,0,0,2,0,0,0,0,0,0,0
27163,1,Washington,County,166578,96678,64562,2249,2942,0,0,0,0,0,0,147,0,0,0,0,0,0,0
27165,1,Watonwan,County,4832,2174,2488,89,79,0,0,0,0,0,0,2,0,0,0,0,0,0,0
27167,1,Wilkin,County,3285,1298,1875,59,52,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27169,1,Winona,County,27128,13474,12806,409,426,0,0,0,0,0,0,13,0,0,0,0,0,0,0
27171,1,Wright,County,87825,35333,49500,1255,1692,0,0,0,0,0,0,45,0,0,0,0,0,0,0
27173,1,Yellow Medicine,County,5363,2121,3103,65,70,0,0,0,0,0,0,4,0,0,0,0,0,0,0
28001,1,Adams,County,11779,6560,5219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28003,1,Alcorn,County,14856,2280,12576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28005,1,Amite,County,6808,2294,4514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28007,1,Attala,County,7647,2894,4753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28009,1,Benton,County,3802,1280,2522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28011,1,Bolivar,County,10301,6200,4101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28013,1,Calhoun,County,5914,1512,4402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28015,1,Carroll,County,5124,1378,3746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28017,1,Chickasaw,County,7144,3023,4121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28019,1,Choctaw,County,3803,937,2866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28021,1,Claiborne,County,3562,2843,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28023,1,Clarke,County,7501,2350,5151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28025,1,Clay,County,9114,4886,4228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28027,1,Coahoma,County,6679,4533,2146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28029,1,Copiah,County,11675,5287,6388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28031,1,Covington,County,8803,2879,5924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28033,1,DeSoto,County,77987,28914,49073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28035,1,Forrest,County,28325,11221,17104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28037,1,Franklin,County,4055,1203,2852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28039,1,George,County,10878,1216,9662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28041,1,Greene,County,5603,891,4712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28043,1,Grenada,County,9678,3989,5689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28045,1,Hancock,County,20901,4104,16797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28047,1,Harrison,County,75152,25289,49863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28049,1,Hinds,County,86526,60625,25901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28051,1,Holmes,County,6682,5226,1456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28053,1,Humphreys,County,3430,2355,1075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28055,1,Issaquena,County,595,291,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28057,1,Itawamba,County,10451,1114,9337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28059,1,Jackson,County,51991,14932,37059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28061,1,Jasper,County,7835,3646,4189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28063,1,Jefferson,County,3327,2634,693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
